case,step,time_ps,depth_mid_nm,atom_count,mean_atom_temperature_K,mean_stress_proxy_eV
fluence_0p5_100ps,580000,57.9999,9.82215,236,3956.3897,-288908.29
fluence_0p5_100ps,580000,57.9999,9.560226,234,4136.9166,-377199.83
fluence_0p5_100ps,580000,57.9999,9.298302,241,3957.8158,-39338.552
fluence_0p5_100ps,580000,57.9999,9.036378,237,4121.3113,-149209.16
fluence_0p5_100ps,580000,57.9999,8.774454,234,4327.5298,-81131.241
fluence_0p5_100ps,580000,57.9999,8.51253,242,4087.5416,444318.22
fluence_0p5_100ps,580000,57.9999,8.250606,247,4274.4473,-15269.901
fluence_0p5_100ps,580000,57.9999,7.988682,230,4002.0184,-353022.66
fluence_0p5_100ps,580000,57.9999,7.726758,238,4028.693,-305883.42
fluence_0p5_100ps,580000,57.9999,7.464834,240,4314.7458,203434.75
fluence_0p5_100ps,580000,57.9999,7.20291,239,4526.8292,-103391.33
fluence_0p5_100ps,580000,57.9999,6.940986,242,4041.7969,-198236.85
fluence_0p5_100ps,580000,57.9999,6.679062,240,4166.0908,115783.56
fluence_0p5_100ps,580000,57.9999,6.417138,235,3816.6439,97735.793
fluence_0p5_100ps,580000,57.9999,6.155214,239,4223.4044,-122593.43
fluence_0p5_100ps,580000,57.9999,5.89329,224,4111.4624,-219430.33
fluence_0p5_100ps,580000,57.9999,5.631366,250,3853.2954,66278.966
fluence_0p5_100ps,580000,57.9999,5.369442,244,4235.221,38634.335
fluence_0p5_100ps,580000,57.9999,5.107518,242,4199.0233,-4498.3055
fluence_0p5_100ps,580000,57.9999,4.845594,241,4237.1108,300413.9
fluence_0p5_100ps,580000,57.9999,4.58367,232,4320.417,-8443.4647
fluence_0p5_100ps,580000,57.9999,4.321746,240,3566.5073,-70531.47
fluence_0p5_100ps,580000,57.9999,4.059822,242,4030.1254,-302678.74
fluence_0p5_100ps,580000,57.9999,3.797898,230,3959.3149,-150622.19
fluence_0p5_100ps,580000,57.9999,3.535974,241,4172.7922,99903.541
fluence_0p5_100ps,580000,57.9999,3.27405,259,4593.9488,550802.77
fluence_0p5_100ps,580000,57.9999,3.012126,234,4060.2707,329086.62
fluence_0p5_100ps,580000,57.9999,2.750202,243,4137.6331,-273020.08
fluence_0p5_100ps,580000,57.9999,2.488278,231,3727.141,-723629.76
fluence_0p5_100ps,580000,57.9999,2.226354,230,4240.232,-255270.16
fluence_0p5_100ps,580000,57.9999,1.96443,244,3709.5037,-10007.678
fluence_0p5_100ps,580000,57.9999,1.702506,238,4388.528,255485.75
fluence_0p5_100ps,580000,57.9999,1.440582,238,4225.4342,117436.35
fluence_0p5_100ps,580000,57.9999,1.178658,247,4295.9857,-161707.76
fluence_0p5_100ps,580000,57.9999,0.916734,235,4166.1934,-604852.18
fluence_0p5_100ps,580000,57.9999,0.65481,241,3654.8002,-63984.042
fluence_0p5_100ps,580000,57.9999,0.392886,236,4157.2267,-49743.613
fluence_0p5_100ps,580000,57.9999,0.130962,244,4239.4595,477590.25
fluence_0p5_100ps,590000,58.9999,12.965238,256,,-422.535
fluence_0p5_100ps,590000,58.9999,12.703314,256,,25511.341
fluence_0p5_100ps,590000,58.9999,12.44139,264,3807.7134,287852.21
fluence_0p5_100ps,590000,58.9999,12.179466,254,4256.6491,-262326.9
fluence_0p5_100ps,590000,58.9999,11.917542,250,4206.094,96170.394
fluence_0p5_100ps,590000,58.9999,11.655618,243,3862.0968,11699.308
fluence_0p5_100ps,590000,58.9999,11.393694,241,4009.5509,111239.72
fluence_0p5_100ps,590000,58.9999,11.13177,235,4457.9036,429443.87
fluence_0p5_100ps,590000,58.9999,10.869846,239,4002.7012,-281594.82
fluence_0p5_100ps,590000,58.9999,10.607922,239,4003.5752,96714.624
fluence_0p5_100ps,590000,58.9999,10.345998,238,4123.9942,-299987.48
fluence_0p5_100ps,590000,58.9999,10.084074,235,4082.3733,-271111.58
fluence_0p5_100ps,590000,58.9999,9.82215,249,4131.1252,225167.15
fluence_0p5_100ps,590000,58.9999,9.560226,235,3868.4389,9822.2372
fluence_0p5_100ps,590000,58.9999,9.298302,241,4368.8615,321357.47
fluence_0p5_100ps,590000,58.9999,9.036378,242,4211.2226,-374060.76
fluence_0p5_100ps,590000,58.9999,8.774454,245,4246.7977,33500.917
fluence_0p5_100ps,590000,58.9999,8.51253,233,4288.3748,62615.729
fluence_0p5_100ps,590000,58.9999,8.250606,237,4529.2616,63218.742
fluence_0p5_100ps,590000,58.9999,7.988682,230,3950.1787,-159185.8
fluence_0p5_100ps,590000,58.9999,7.726758,243,3814.5259,-119991.35
fluence_0p5_100ps,590000,58.9999,7.464834,237,4097.4648,60888.297
fluence_0p5_100ps,590000,58.9999,7.20291,249,4488.3567,515059.09
fluence_0p5_100ps,590000,58.9999,6.940986,224,3837.7623,244972.61
fluence_0p5_100ps,590000,58.9999,6.679062,239,4046.3141,146836.11
fluence_0p5_100ps,590000,58.9999,6.417138,245,4301.8195,237315.74
fluence_0p5_100ps,590000,58.9999,6.155214,236,3849.0632,348243.3
fluence_0p5_100ps,590000,58.9999,5.89329,240,4426.9706,99751.276
fluence_0p5_100ps,590000,58.9999,5.631366,239,4262.9895,-67766.712
fluence_0p5_100ps,590000,58.9999,5.369442,239,4082.1153,436710.96
fluence_0p5_100ps,590000,58.9999,5.107518,246,4139.8705,-387778.88
fluence_0p5_100ps,590000,58.9999,4.845594,234,4186.2878,-184957.09
fluence_0p5_100ps,590000,58.9999,4.58367,246,3896.7432,-329034.39
fluence_0p5_100ps,590000,58.9999,4.321746,230,4252.3852,62917.679
fluence_0p5_100ps,590000,58.9999,4.059822,240,4224.5796,388546.58
fluence_0p5_100ps,590000,58.9999,3.797898,239,3765.1451,-49403.051
fluence_0p5_100ps,590000,58.9999,3.535974,239,4027.8288,-92827.83
fluence_0p5_100ps,590000,58.9999,3.27405,241,4103.1034,128419.58
fluence_0p5_100ps,590000,58.9999,3.012126,232,4178.2643,-97436.283
fluence_0p5_100ps,590000,58.9999,2.750202,242,4597.2616,-121600.11
fluence_0p5_100ps,590000,58.9999,2.488278,253,3998.1996,14097.969
fluence_0p5_100ps,590000,58.9999,2.226354,232,3999.8524,-105755.25
fluence_0p5_100ps,590000,58.9999,1.96443,235,4239.0241,-78999.6
fluence_0p5_100ps,590000,58.9999,1.702506,234,4223.8031,-99992.263
fluence_0p5_100ps,590000,58.9999,1.440582,240,4139.9733,114067.43
fluence_0p5_100ps,590000,58.9999,1.178658,249,3863.8251,-90618.312
fluence_0p5_100ps,590000,58.9999,0.916734,230,3979.0311,-116625.09
fluence_0p5_100ps,590000,58.9999,0.65481,240,4398.3677,213151.44
fluence_0p5_100ps,590000,58.9999,0.392886,239,4140.4415,454038.01
fluence_0p5_100ps,590000,58.9999,0.130962,243,4276.3218,-171019.09
fluence_0p5_100ps,600000,59.9999,12.965238,256,,-422.535
fluence_0p5_100ps,600000,59.9999,12.703314,256,,26421.388
fluence_0p5_100ps,600000,59.9999,12.44139,264,3172.6578,343207.11
fluence_0p5_100ps,600000,59.9999,12.179466,263,3820.1775,-63965.307
fluence_0p5_100ps,600000,59.9999,11.917542,242,4068.6886,75713.354
fluence_0p5_100ps,600000,59.9999,11.655618,233,4060.7143,-356708.93
fluence_0p5_100ps,600000,59.9999,11.393694,244,4475.6737,-384077.71
fluence_0p5_100ps,600000,59.9999,11.13177,235,4203.5509,-271447.4
fluence_0p5_100ps,600000,59.9999,10.869846,245,4237.0823,209921.2
fluence_0p5_100ps,600000,59.9999,10.607922,236,4299.1027,55133.736
fluence_0p5_100ps,600000,59.9999,10.345998,229,3924.0185,-211371.86
fluence_0p5_100ps,600000,59.9999,10.084074,246,4220.8865,-46618.31
fluence_0p5_100ps,600000,59.9999,9.82215,242,4270.5515,288819.93
fluence_0p5_100ps,600000,59.9999,9.560226,243,3825.0655,353714.76
fluence_0p5_100ps,600000,59.9999,9.298302,245,4285.1711,401012.61
fluence_0p5_100ps,600000,59.9999,9.036378,238,3944.4766,69841.393
fluence_0p5_100ps,600000,59.9999,8.774454,242,4575.3764,356601.67
fluence_0p5_100ps,600000,59.9999,8.51253,238,4187.2953,147608.21
fluence_0p5_100ps,600000,59.9999,8.250606,239,4001.5835,484764.98
fluence_0p5_100ps,600000,59.9999,7.988682,247,4345.7919,-298404.14
fluence_0p5_100ps,600000,59.9999,7.726758,235,4104.8189,-355763.47
fluence_0p5_100ps,600000,59.9999,7.464834,243,4073.4872,108160.54
fluence_0p5_100ps,600000,59.9999,7.20291,239,3964.3097,-559941.6
fluence_0p5_100ps,600000,59.9999,6.940986,239,4226.1915,65632.001
fluence_0p5_100ps,600000,59.9999,6.679062,224,4129.1086,335829.76
fluence_0p5_100ps,600000,59.9999,6.417138,242,4085.9478,-32933.185
fluence_0p5_100ps,600000,59.9999,6.155214,236,4176.0069,8722.3146
fluence_0p5_100ps,600000,59.9999,5.89329,240,4241.9141,-192642.45
fluence_0p5_100ps,600000,59.9999,5.631366,241,4554.2502,221615.19
fluence_0p5_100ps,600000,59.9999,5.369442,229,4158.8016,38689.857
fluence_0p5_100ps,600000,59.9999,5.107518,246,4203.4356,-284948.11
fluence_0p5_100ps,600000,59.9999,4.845594,229,3755.3512,137048.19
fluence_0p5_100ps,600000,59.9999,4.58367,247,4298.552,156424.07
fluence_0p5_100ps,600000,59.9999,4.321746,237,4067.4013,71608.646
fluence_0p5_100ps,600000,59.9999,4.059822,243,4118.024,214383.28
fluence_0p5_100ps,600000,59.9999,3.797898,256,3956.5997,708410.7
fluence_0p5_100ps,600000,59.9999,3.535974,242,4303.7105,216866.76
fluence_0p5_100ps,600000,59.9999,3.27405,225,3919.162,-10952.066
fluence_0p5_100ps,600000,59.9999,3.012126,235,3934.4828,205236.34
fluence_0p5_100ps,600000,59.9999,2.750202,242,4433.8415,74342.024
fluence_0p5_100ps,600000,59.9999,2.488278,230,4131.323,-433615.71
fluence_0p5_100ps,600000,59.9999,2.226354,242,4323.8397,-29628.458
fluence_0p5_100ps,600000,59.9999,1.96443,243,4220.17,-158583.14
fluence_0p5_100ps,600000,59.9999,1.702506,239,4086.1576,76579.145
fluence_0p5_100ps,600000,59.9999,1.440582,233,3547.7749,-297577.62
fluence_0p5_100ps,600000,59.9999,1.178658,237,4129.7932,-53734.386
fluence_0p5_100ps,600000,59.9999,0.916734,239,4333.3323,94338.295
fluence_0p5_100ps,600000,59.9999,0.65481,234,4084.0563,60616.66
fluence_0p5_100ps,600000,59.9999,0.392886,237,3932.7027,39756.479
fluence_0p5_100ps,600000,59.9999,0.130962,243,3823.5489,54661.981
fluence_0p5_100ps,610000,60.9999,12.965238,256,,-422.535
fluence_0p5_100ps,610000,60.9999,12.703314,256,,33385.469
fluence_0p5_100ps,610000,60.9999,12.44139,266,4725.7769,487362.39
fluence_0p5_100ps,610000,60.9999,12.179466,274,3783.1607,-153362.6
fluence_0p5_100ps,610000,60.9999,11.917542,234,4036.7168,99099.821
fluence_0p5_100ps,610000,60.9999,11.655618,245,3615.5274,-172443.87
fluence_0p5_100ps,610000,60.9999,11.393694,228,3816.9984,-135179.89
fluence_0p5_100ps,610000,60.9999,11.13177,243,4086.8883,-289476.3
fluence_0p5_100ps,610000,60.9999,10.869846,238,3971.7686,-53605.732
fluence_0p5_100ps,610000,60.9999,10.607922,234,4234.8089,569877.87
fluence_0p5_100ps,610000,60.9999,10.345998,253,4240.2572,252125.04
fluence_0p5_100ps,610000,60.9999,10.084074,231,3614.63,-116989.92
fluence_0p5_100ps,610000,60.9999,9.82215,234,4039.2663,9160.2483
fluence_0p5_100ps,610000,60.9999,9.560226,255,4213.8619,238729.87
fluence_0p5_100ps,610000,60.9999,9.298302,230,3831.8063,-147125.3
fluence_0p5_100ps,610000,60.9999,9.036378,238,4409.9253,-124020.98
fluence_0p5_100ps,610000,60.9999,8.774454,229,4243.3397,-56228.674
fluence_0p5_100ps,610000,60.9999,8.51253,246,3847.2861,176395.17
fluence_0p5_100ps,610000,60.9999,8.250606,234,4040.1845,59033.301
fluence_0p5_100ps,610000,60.9999,7.988682,246,4372.356,45815.137
fluence_0p5_100ps,610000,60.9999,7.726758,234,3938.8092,-349118.15
fluence_0p5_100ps,610000,60.9999,7.464834,244,4275.2536,-74213.659
fluence_0p5_100ps,610000,60.9999,7.20291,230,3776.5862,-285488.99
fluence_0p5_100ps,610000,60.9999,6.940986,234,4476.8258,156256.98
fluence_0p5_100ps,610000,60.9999,6.679062,254,4461.9951,6906.6496
fluence_0p5_100ps,610000,60.9999,6.417138,241,4286.4826,108288.22
fluence_0p5_100ps,610000,60.9999,6.155214,243,4269.9833,484333.25
fluence_0p5_100ps,610000,60.9999,5.89329,227,4069.1785,-349735.45
fluence_0p5_100ps,610000,60.9999,5.631366,237,4141.8316,-377513.83
fluence_0p5_100ps,610000,60.9999,5.369442,247,4062.0473,515585.33
fluence_0p5_100ps,610000,60.9999,5.107518,239,4405.2423,245206.68
fluence_0p5_100ps,610000,60.9999,4.845594,240,4022.1928,318056.86
fluence_0p5_100ps,610000,60.9999,4.58367,247,4121.8396,-47054.605
fluence_0p5_100ps,610000,60.9999,4.321746,233,4374.5106,138396.55
fluence_0p5_100ps,610000,60.9999,4.059822,248,4124.6236,-248098.93
fluence_0p5_100ps,610000,60.9999,3.797898,234,4222.616,-479481.34
fluence_0p5_100ps,610000,60.9999,3.535974,228,3999.8742,-41622.621
fluence_0p5_100ps,610000,60.9999,3.27405,230,4204.1207,275333.04
fluence_0p5_100ps,610000,60.9999,3.012126,254,3960.4257,179933.29
fluence_0p5_100ps,610000,60.9999,2.750202,229,4186.3293,244530.89
fluence_0p5_100ps,610000,60.9999,2.488278,234,4269.3665,-28406.545
fluence_0p5_100ps,610000,60.9999,2.226354,236,3838.2089,-280731.69
fluence_0p5_100ps,610000,60.9999,1.96443,243,4207.9188,258488.47
fluence_0p5_100ps,610000,60.9999,1.702506,245,4211.7483,245271.22
fluence_0p5_100ps,610000,60.9999,1.440582,238,3916.5412,145941.63
fluence_0p5_100ps,610000,60.9999,1.178658,236,4124.3843,-105725.11
fluence_0p5_100ps,610000,60.9999,0.916734,244,4276.9999,467121.45
fluence_0p5_100ps,610000,60.9999,0.65481,239,4053.1803,-144765.06
fluence_0p5_100ps,610000,60.9999,0.392886,246,4026.6794,198560.1
fluence_0p5_100ps,610000,60.9999,0.130962,236,4181.5707,151296.86
fluence_0p5_100ps,620000,61.9999,12.965238,256,,-422.535
fluence_0p5_100ps,620000,61.9999,12.703314,256,,53691.46
fluence_0p5_100ps,620000,61.9999,12.44139,281,3707.0213,600787.07
fluence_0p5_100ps,620000,61.9999,12.179466,244,3977.4545,-244156.04
fluence_0p5_100ps,620000,61.9999,11.917542,246,3757.2681,217790.41
fluence_0p5_100ps,620000,61.9999,11.655618,249,4203.9531,15125.334
fluence_0p5_100ps,620000,61.9999,11.393694,234,4052.3681,-142331.41
fluence_0p5_100ps,620000,61.9999,11.13177,225,4250.0595,74862.595
fluence_0p5_100ps,620000,61.9999,10.869846,250,3693.8545,-38541.934
fluence_0p5_100ps,620000,61.9999,10.607922,240,3989.2525,-232132
fluence_0p5_100ps,620000,61.9999,10.345998,241,4123.7068,260103.57
fluence_0p5_100ps,620000,61.9999,10.084074,234,3964.7153,676951.31
fluence_0p5_100ps,620000,61.9999,9.82215,243,4059.9561,-22250.068
fluence_0p5_100ps,620000,61.9999,9.560226,232,3968.6186,202932.56
fluence_0p5_100ps,620000,61.9999,9.298302,236,4005.6943,-187201.13
fluence_0p5_100ps,620000,61.9999,9.036378,233,4328.2614,203998
fluence_0p5_100ps,620000,61.9999,8.774454,232,3966.5087,10874.08
fluence_0p5_100ps,620000,61.9999,8.51253,240,3965.5763,-399769.94
fluence_0p5_100ps,620000,61.9999,8.250606,232,4425.26,-135688
fluence_0p5_100ps,620000,61.9999,7.988682,243,4022.2676,-262978.7
fluence_0p5_100ps,620000,61.9999,7.726758,239,4287.5001,-189614.65
fluence_0p5_100ps,620000,61.9999,7.464834,231,4296.6483,-308725.72
fluence_0p5_100ps,620000,61.9999,7.20291,237,4144.1408,380646.53
fluence_0p5_100ps,620000,61.9999,6.940986,250,4590.812,-97317.348
fluence_0p5_100ps,620000,61.9999,6.679062,234,3856.2155,-246095.86
fluence_0p5_100ps,620000,61.9999,6.417138,245,4125.3625,412727.26
fluence_0p5_100ps,620000,61.9999,6.155214,240,4239.6242,147164.88
fluence_0p5_100ps,620000,61.9999,5.89329,224,4178.0734,486655.43
fluence_0p5_100ps,620000,61.9999,5.631366,245,3975.3349,220996.15
fluence_0p5_100ps,620000,61.9999,5.369442,245,4100.8452,420216.25
fluence_0p5_100ps,620000,61.9999,5.107518,244,4184.7418,118285.62
fluence_0p5_100ps,620000,61.9999,4.845594,237,4759.1546,-50482.057
fluence_0p5_100ps,620000,61.9999,4.58367,237,3923.1552,-171611.66
fluence_0p5_100ps,620000,61.9999,4.321746,236,4145.2125,-483038.74
fluence_0p5_100ps,620000,61.9999,4.059822,244,3862.9655,104659.09
fluence_0p5_100ps,620000,61.9999,3.797898,240,4279.0996,298051.9
fluence_0p5_100ps,620000,61.9999,3.535974,239,4504.6796,281867.69
fluence_0p5_100ps,620000,61.9999,3.27405,234,4111.2838,28250.959
fluence_0p5_100ps,620000,61.9999,3.012126,244,4106.4497,214166.32
fluence_0p5_100ps,620000,61.9999,2.750202,232,4100.9117,-98792.745
fluence_0p5_100ps,620000,61.9999,2.488278,238,3885.3299,-371082.86
fluence_0p5_100ps,620000,61.9999,2.226354,232,4061.2235,89071.664
fluence_0p5_100ps,620000,61.9999,1.96443,239,4113.7583,-138289.28
fluence_0p5_100ps,620000,61.9999,1.702506,249,3938.0097,164626.83
fluence_0p5_100ps,620000,61.9999,1.440582,245,4354.3608,416043.28
fluence_0p5_100ps,620000,61.9999,1.178658,236,4387.8815,-92929.172
fluence_0p5_100ps,620000,61.9999,0.916734,246,3852.9274,-180413.91
fluence_0p5_100ps,620000,61.9999,0.65481,233,3895.9116,201042.06
fluence_0p5_100ps,620000,61.9999,0.392886,254,3961.9196,784029.59
fluence_0p5_100ps,620000,61.9999,0.130962,244,4324.0436,752642.01
fluence_0p5_100ps,630000,62.9999,12.965238,256,,-422.535
fluence_0p5_100ps,630000,62.9999,12.703314,256,,35974.256
fluence_0p5_100ps,630000,62.9999,12.44139,270,5873.3225,519870.79
fluence_0p5_100ps,630000,62.9999,12.179466,253,4308.1815,-12348.612
fluence_0p5_100ps,630000,62.9999,11.917542,238,4010.6303,249062.06
fluence_0p5_100ps,630000,62.9999,11.655618,251,3837.5632,-54221.079
fluence_0p5_100ps,630000,62.9999,11.393694,236,4178.7308,-179072.6
fluence_0p5_100ps,630000,62.9999,11.13177,233,4385.5557,-98179.667
fluence_0p5_100ps,630000,62.9999,10.869846,241,4011.1292,-185840.16
fluence_0p5_100ps,630000,62.9999,10.607922,233,4040.3443,-114458.41
fluence_0p5_100ps,630000,62.9999,10.345998,243,4018.3868,-124373.93
fluence_0p5_100ps,630000,62.9999,10.084074,238,4418.3122,117742.22
fluence_0p5_100ps,630000,62.9999,9.82215,237,4147.9068,-139660.46
fluence_0p5_100ps,630000,62.9999,9.560226,223,4121.5749,-29286.804
fluence_0p5_100ps,630000,62.9999,9.298302,254,4530.6019,392289.22
fluence_0p5_100ps,630000,62.9999,9.036378,236,4149.0855,-30973.695
fluence_0p5_100ps,630000,62.9999,8.774454,230,4247.0861,229571.13
fluence_0p5_100ps,630000,62.9999,8.51253,240,3763.5682,516.08222
fluence_0p5_100ps,630000,62.9999,8.250606,243,4312.8876,-40339.253
fluence_0p5_100ps,630000,62.9999,7.988682,238,3726.5647,-419114.13
fluence_0p5_100ps,630000,62.9999,7.726758,231,4147.9627,281600.27
fluence_0p5_100ps,630000,62.9999,7.464834,243,4612.9833,350161.26
fluence_0p5_100ps,630000,62.9999,7.20291,241,4032.5533,105386.5
fluence_0p5_100ps,630000,62.9999,6.940986,242,4243.3949,385204.9
fluence_0p5_100ps,630000,62.9999,6.679062,237,4029.5099,-233715.61
fluence_0p5_100ps,630000,62.9999,6.417138,234,4306.5224,-267312.31
fluence_0p5_100ps,630000,62.9999,6.155214,234,4026.0067,-233980.34
fluence_0p5_100ps,630000,62.9999,5.89329,249,4498.6678,354910.87
fluence_0p5_100ps,630000,62.9999,5.631366,238,4310.3685,105823.27
fluence_0p5_100ps,630000,62.9999,5.369442,233,4409.974,-1520.3425
fluence_0p5_100ps,630000,62.9999,5.107518,233,4288.0082,-396259.14
fluence_0p5_100ps,630000,62.9999,4.845594,240,3628.4219,-102013.47
fluence_0p5_100ps,630000,62.9999,4.58367,223,4116.9726,-321523.27
fluence_0p5_100ps,630000,62.9999,4.321746,238,4097.0938,-160773.82
fluence_0p5_100ps,630000,62.9999,4.059822,245,4230.1345,-126626.69
fluence_0p5_100ps,630000,62.9999,3.797898,235,3989.3048,189279.18
fluence_0p5_100ps,630000,62.9999,3.535974,231,4184.9853,-95583.01
fluence_0p5_100ps,630000,62.9999,3.27405,246,4735.5494,-310469.89
fluence_0p5_100ps,630000,62.9999,3.012126,230,4163.5003,-135883.25
fluence_0p5_100ps,630000,62.9999,2.750202,234,4090.626,-159795.16
fluence_0p5_100ps,630000,62.9999,2.488278,236,4004.8313,-66421.456
fluence_0p5_100ps,630000,62.9999,2.226354,244,4126.4374,-27493.96
fluence_0p5_100ps,630000,62.9999,1.96443,232,3977.8192,53224.705
fluence_0p5_100ps,630000,62.9999,1.702506,244,4250.8768,457023.2
fluence_0p5_100ps,630000,62.9999,1.440582,233,3801.0511,192673.2
fluence_0p5_100ps,630000,62.9999,1.178658,240,3994.0927,-17827.438
fluence_0p5_100ps,630000,62.9999,0.916734,238,4241.7973,-194451.66
fluence_0p5_100ps,630000,62.9999,0.65481,239,4061.5572,112657.17
fluence_0p5_100ps,630000,62.9999,0.392886,241,4304.9928,-144911.53
fluence_0p5_100ps,630000,62.9999,0.130962,234,4169.0166,-259578.87
fluence_0p5_100ps,640000,63.9999,12.965238,256,,-422.535
fluence_0p5_100ps,640000,63.9999,12.703314,256,,41248.199
fluence_0p5_100ps,640000,63.9999,12.44139,269,3368.5748,382556.15
fluence_0p5_100ps,640000,63.9999,12.179466,252,3931.695,-427069.33
fluence_0p5_100ps,640000,63.9999,11.917542,246,4098.8372,308961.57
fluence_0p5_100ps,640000,63.9999,11.655618,240,4088.231,154295.8
fluence_0p5_100ps,640000,63.9999,11.393694,237,4165.0187,-357141.77
fluence_0p5_100ps,640000,63.9999,11.13177,222,4125.9914,9643.2204
fluence_0p5_100ps,640000,63.9999,10.869846,234,3878.4824,237690.96
fluence_0p5_100ps,640000,63.9999,10.607922,230,3968.5538,-143160.03
fluence_0p5_100ps,640000,63.9999,10.345998,245,4437.6554,117786.58
fluence_0p5_100ps,640000,63.9999,10.084074,236,3966.6864,-563978.78
fluence_0p5_100ps,640000,63.9999,9.82215,248,3926.4534,30895.084
fluence_0p5_100ps,640000,63.9999,9.560226,237,4395.5458,72848.995
fluence_0p5_100ps,640000,63.9999,9.298302,229,3871.9092,-318915.24
fluence_0p5_100ps,640000,63.9999,9.036378,238,4040.3665,51773.342
fluence_0p5_100ps,640000,63.9999,8.774454,240,4013.6994,149564.89
fluence_0p5_100ps,640000,63.9999,8.51253,241,4057.919,255690.42
fluence_0p5_100ps,640000,63.9999,8.250606,243,4086.2296,72383.529
fluence_0p5_100ps,640000,63.9999,7.988682,239,4218.4204,131517.81
fluence_0p5_100ps,640000,63.9999,7.726758,235,3847.2044,70683.3
fluence_0p5_100ps,640000,63.9999,7.464834,232,4136.8585,-18668.761
fluence_0p5_100ps,640000,63.9999,7.20291,240,4134.4377,220049.27
fluence_0p5_100ps,640000,63.9999,6.940986,233,4134.9777,141016.92
fluence_0p5_100ps,640000,63.9999,6.679062,236,4116.7023,254627.97
fluence_0p5_100ps,640000,63.9999,6.417138,237,3929.5964,-56673.305
fluence_0p5_100ps,640000,63.9999,6.155214,240,3872.6261,-550807.29
fluence_0p5_100ps,640000,63.9999,5.89329,227,4213.5967,-16897.287
fluence_0p5_100ps,640000,63.9999,5.631366,244,4000.5799,376472.46
fluence_0p5_100ps,640000,63.9999,5.369442,234,4062.9831,-4442.6646
fluence_0p5_100ps,640000,63.9999,5.107518,240,3845.1338,-282768.02
fluence_0p5_100ps,640000,63.9999,4.845594,234,3899.3642,-482095.56
fluence_0p5_100ps,640000,63.9999,4.58367,241,4244.5141,-11579.3
fluence_0p5_100ps,640000,63.9999,4.321746,231,4070.9514,-43626.171
fluence_0p5_100ps,640000,63.9999,4.059822,242,4421.3833,-187493.2
fluence_0p5_100ps,640000,63.9999,3.797898,233,4177.4725,-160924.9
fluence_0p5_100ps,640000,63.9999,3.535974,236,4335.524,-363990.68
fluence_0p5_100ps,640000,63.9999,3.27405,240,3982.1548,64722.438
fluence_0p5_100ps,640000,63.9999,3.012126,242,4222.5143,24848.442
fluence_0p5_100ps,640000,63.9999,2.750202,243,4322.7354,223838.84
fluence_0p5_100ps,640000,63.9999,2.488278,231,4240.1411,-70531.535
fluence_0p5_100ps,640000,63.9999,2.226354,247,4061.0624,-198070.74
fluence_0p5_100ps,640000,63.9999,1.96443,236,4334.7823,-235540.06
fluence_0p5_100ps,640000,63.9999,1.702506,237,3826.0573,53809.207
fluence_0p5_100ps,640000,63.9999,1.440582,240,4170.3332,-196625.45
fluence_0p5_100ps,640000,63.9999,1.178658,231,4252.9608,-232094.05
fluence_0p5_100ps,640000,63.9999,0.916734,244,4116.9441,-281657.66
fluence_0p5_100ps,640000,63.9999,0.65481,233,4793.2366,-427476.89
fluence_0p5_100ps,640000,63.9999,0.392886,229,4330.5206,-379247.15
fluence_0p5_100ps,640000,63.9999,0.130962,235,4174.3894,-200823.78
fluence_0p5_100ps,650000,64.9999,12.965238,256,,-422.535
fluence_0p5_100ps,650000,64.9999,12.703314,256,,44102.052
fluence_0p5_100ps,650000,64.9999,12.44139,272,4009.6318,355179.68
fluence_0p5_100ps,650000,64.9999,12.179466,252,3939.8336,-461535.69
fluence_0p5_100ps,650000,64.9999,11.917542,244,4053.0683,-185599.63
fluence_0p5_100ps,650000,64.9999,11.655618,224,4325.0874,-573746.07
fluence_0p5_100ps,650000,64.9999,11.393694,241,4161.4748,-297930.44
fluence_0p5_100ps,650000,64.9999,11.13177,230,3770.0155,-332887.15
fluence_0p5_100ps,650000,64.9999,10.869846,244,4147.8018,-324571.83
fluence_0p5_100ps,650000,64.9999,10.607922,229,4452.6278,-100904.44
fluence_0p5_100ps,650000,64.9999,10.345998,239,4450.7263,98610.18
fluence_0p5_100ps,650000,64.9999,10.084074,233,4102.5804,-162024.18
fluence_0p5_100ps,650000,64.9999,9.82215,251,4249.6329,421969.31
fluence_0p5_100ps,650000,64.9999,9.560226,227,3947.0902,-429649.61
fluence_0p5_100ps,650000,64.9999,9.298302,246,4143.0589,73406.983
fluence_0p5_100ps,650000,64.9999,9.036378,232,4210.0432,266846.68
fluence_0p5_100ps,650000,64.9999,8.774454,245,4197.9393,191376.12
fluence_0p5_100ps,650000,64.9999,8.51253,229,4105.6798,-13951.483
fluence_0p5_100ps,650000,64.9999,8.250606,231,4025.2899,-456281.74
fluence_0p5_100ps,650000,64.9999,7.988682,234,4456.0894,-712910.97
fluence_0p5_100ps,650000,64.9999,7.726758,244,4816.4765,-146016.56
fluence_0p5_100ps,650000,64.9999,7.464834,227,4094.9589,-392838.05
fluence_0p5_100ps,650000,64.9999,7.20291,243,3859.6236,-33751.793
fluence_0p5_100ps,650000,64.9999,6.940986,231,4388.32,101725.6
fluence_0p5_100ps,650000,64.9999,6.679062,235,4058.4515,71635.454
fluence_0p5_100ps,650000,64.9999,6.417138,235,4152.2121,-90554.308
