case,step,time_ps,x_nm,surface_z_nm
fluence_0p5_100ps,200000,17.9999,-1.4724,-0.604125
fluence_0p5_100ps,200000,17.9999,-1.2724,-0.563275
fluence_0p5_100ps,200000,17.9999,-1.0724,-0.571335
fluence_0p5_100ps,200000,17.9999,-0.8724,-0.584
fluence_0p5_100ps,200000,17.9999,-0.6724,-0.42366
fluence_0p5_100ps,200000,17.9999,-0.4724,-0.56037
fluence_0p5_100ps,200000,17.9999,-0.2724,-0.32568
fluence_0p5_100ps,200000,17.9999,-0.0724,-0.59452
fluence_0p5_100ps,200000,17.9999,0.1276,-0.39203
fluence_0p5_100ps,200000,17.9999,0.3276,-0.627025
fluence_0p5_100ps,200000,17.9999,0.5276,-0.371025
fluence_0p5_100ps,200000,17.9999,0.7276,-0.59696
fluence_0p5_100ps,200000,17.9999,0.9276,-0.56498
fluence_0p5_100ps,200000,17.9999,1.1276,-0.4329
fluence_0p5_100ps,200000,17.9999,1.3276,-0.373925
fluence_0p5_100ps,200000,17.9999,1.5276,-0.37647
fluence_0p5_100ps,200000,17.9999,1.7276,-0.50308
fluence_0p5_100ps,200000,17.9999,1.9276,-0.493375
fluence_0p5_100ps,200000,17.9999,2.1276,-0.49069
fluence_0p5_100ps,210000,18.9999,-2.0724,-0.697175
fluence_0p5_100ps,210000,18.9999,-1.8724,-0.6384
fluence_0p5_100ps,210000,18.9999,-1.6724,-0.45719
fluence_0p5_100ps,210000,18.9999,-1.4724,-0.5516
fluence_0p5_100ps,210000,18.9999,-1.2724,-0.58993
fluence_0p5_100ps,210000,18.9999,-1.0724,-0.66436
fluence_0p5_100ps,210000,18.9999,-0.8724,-0.75172
fluence_0p5_100ps,210000,18.9999,-0.6724,-0.68591
fluence_0p5_100ps,210000,18.9999,-0.4724,-0.600025
fluence_0p5_100ps,210000,18.9999,-0.2724,-0.526025
fluence_0p5_100ps,210000,18.9999,-0.0724,-0.66742
fluence_0p5_100ps,210000,18.9999,0.1276,-0.4881
fluence_0p5_100ps,210000,18.9999,0.3276,-0.7272
